number,x,y,z
4702,540,-960,-24.6858
4703,540,-940,-24.6858
4704,540,-920,-24.6858
4705,540,-900,-24.6858
4706,540,-880,-24.6858
4707,540,-860,-24.6858
4708,540,-840,-24.6858
4709,540,-820,-24.6858
4710,540,-800,-24.6858
4711,540,-780,-24.6858
4712,540,-760,-24.6858
4713,540,-740,-24.6858
4714,540,-720,-24.6858
4715,540,-700,-24.6858
4716,540,-680,-24.6858
4717,540,-660,-24.6858
4718,540,-640,-24.6858
4719,540,-620,-24.6858
4720,540,-600,-24.6858
4721,540,-580,-24.6858
4722,540,-560,-24.6858
4723,540,-540,-24.6858
4724,540,-520,-24.6858
4725,540,-500,-24.6858
4726,540,-480,-24.6858
4727,540,-460,-24.6858
4728,540,-440,-24.6858
4729,540,-420,-24.6858
4730,540,-400,-24.6858
4731,540,-380,-24.6858
4732,540,-360,-24.6858
4733,540,-340,-24.6858
4734,540,-320,-24.6858
4735,540,-300,-24.6858
4736,540,-280,-24.6858
4737,540,-260,-24.6858
4738,540,-240,-24.6858
4739,540,-220,-24.6858
4740,540,-200,-24.6858
4741,540,-180,-24.6858
4742,540,-160,-24.6858
4743,540,-140,-24.6858
4744,540,-120,-24.6858
4745,540,-100,-24.6858
4746,540,-80,-24.6858
4747,540,-60,-24.6858
4748,540,-40,-24.6858
4749,540,-20,-24.6858
4750,540,0,-24.6858
4751,540,20,-24.6858
4752,540,40,-24.6858
4753,540,60,-24.6858
4754,540,80,-24.6858
4755,540,100,-24.6858
4756,540,120,-24.6858
4757,540,140,-24.6858
4758,540,160,-24.6858
4759,540,180,-24.6858
4760,540,200,-24.6858
4761,540,220,-24.6858
4762,540,240,-24.6858
4763,540,260,-24.6858
4764,540,280,-24.6858
4765,540,300,-24.6858
4766,540,320,-24.6858
4767,540,340,-24.6858
4768,540,360,-24.6858
4769,540,380,-24.6858
4770,540,400,-24.6858
4771,540,420,-24.6858
4772,540,440,-24.6858
4773,540,460,-24.6858
4774,540,480,-24.6858
4775,540,500,-24.6858
4776,540,520,-24.6858
4777,540,540,-24.6858
4778,540,560,-24.6858
4779,540,580,-24.6858
4780,540,600,-24.6858
4781,540,620,-24.6858
4782,540,640,-24.6858
4783,540,660,-24.6858
4784,540,680,-24.6858
4785,540,700,-24.6858
4786,540,720,-24.6858
4787,540,740,-24.6858
4788,540,760,-24.6858
4789,540,780,-24.6858
4790,540,800,-24.6858
4791,540,820,-24.6858
4792,540,840,-24.6858
4793,540,860,-24.6858
4794,540,880,-24.6858
4795,540,900,-24.6858
4796,540,920,-24.6858
4797,540,940,-24.6858
4798,540,960,-24.6858
4799,540,980,-24.6858
4800,560,-1000,-28.2123
4801,560,-980,-28.2123
4802,560,-960,-28.2123
4803,560,-940,-28.2123
4804,560,-920,-28.2123
4805,560,-900,-28.2123
4806,560,-880,-28.2123
4807,560,-860,-28.2123
4808,560,-840,-28.2123
4809,560,-820,-28.2123
4810,560,-800,-28.2123
4811,560,-780,-28.2123
4812,560,-760,-28.2123
4813,560,-740,-28.2123
4814,560,-720,-28.2123
4815,560,-700,-28.2123
4816,560,-680,-28.2123
4817,560,-660,-28.2123
4818,560,-640,-28.2123
4819,560,-620,-28.2123
4820,560,-600,-28.2123
4821,560,-580,-28.2123
4822,560,-560,-28.2123
4823,560,-540,-28.2123
4824,560,-520,-28.2123
4825,560,-500,-28.2123
4826,560,-480,-28.2123
4827,560,-460,-28.2123
4828,560,-440,-28.2123
4829,560,-420,-28.2123
4830,560,-400,-28.2123
4831,560,-380,-28.2123
4832,560,-360,-28.2123
4833,560,-340,-28.2123
4834,560,-320,-28.2123
4835,560,-300,-28.2123
4836,560,-280,-28.2123
4837,560,-260,-28.2123
4838,560,-240,-28.2123
4839,560,-220,-28.2123
4840,560,-200,-28.2123
4841,560,-180,-28.2123
4842,560,-160,-28.2123
4843,560,-140,-28.2123
4844,560,-120,-28.2123
4845,560,-100,-28.2123
4846,560,-80,-28.2123
4847,560,-60,-28.2123
4848,560,-40,-28.2123
4849,560,-20,-28.2123
4850,560,0,-28.2123
4851,560,20,-28.2123
4852,560,40,-28.2123
4853,560,60,-28.2123
4854,560,80,-28.2123
4855,560,100,-28.2123
4856,560,120,-28.2123
4857,560,140,-28.2123
4858,560,160,-28.2123
4859,560,180,-28.2123
4860,560,200,-28.2123
4861,560,220,-28.2123
4862,560,240,-28.2123
4863,560,260,-28.2123
4864,560,280,-28.2123
4865,560,300,-28.2123
4866,560,320,-28.2123
4867,560,340,-28.2123
4868,560,360,-28.2123
4869,560,380,-28.2123
4870,560,400,-28.2123
4871,560,420,-28.2123
4872,560,440,-28.2123
4873,560,460,-28.2123
4874,560,480,-28.2123
4875,560,500,-28.2123
4876,560,520,-28.2123
4877,560,540,-28.2123
4878,560,560,-28.2123
4879,560,580,-28.2123
4880,560,600,-28.2123
4881,560,620,-28.2123
4882,560,640,-28.2123
4883,560,660,-28.2123
4884,560,680,-28.2123
4885,560,700,-28.2123
4886,560,720,-28.2123
4887,560,740,-28.2123
4888,560,760,-28.2123
4889,560,780,-28.2123
4890,560,800,-28.2123
4891,560,820,-28.2123
4892,560,840,-28.2123
4893,560,860,-28.2123
4894,560,880,-28.2123
4895,560,900,-28.2123
4896,560,920,-28.2123
4897,560,940,-28.2123
4898,560,960,-28.2123
4899,560,980,-28.2123
4900,580,-1000,-31.7389
4901,580,-980,-31.7389
4902,580,-960,-31.7389
4903,580,-940,-31.7389
4904,580,-920,-31.7389
4905,580,-900,-31.7389
4906,580,-880,-31.7389
4907,580,-860,-31.7389
4908,580,-840,-31.7389
4909,580,-820,-31.7389
4910,580,-800,-31.7389
4911,580,-780,-31.7389
4912,580,-760,-31.7389
4913,580,-740,-31.7389
4914,580,-720,-31.7389
4915,580,-700,-31.7389
4916,580,-680,-31.7389
4917,580,-660,-31.7389
4918,580,-640,-31.7389
4919,580,-620,-31.7389
4920,580,-600,-31.7389
4921,580,-580,-31.7389
4922,580,-560,-31.7389
4923,580,-540,-31.7389
4924,580,-520,-31.7389
4925,580,-500,-31.7389
4926,580,-480,-31.7389
4927,580,-460,-31.7389
4928,580,-440,-31.7389
4929,580,-420,-31.7389
4930,580,-400,-31.7389
4931,580,-380,-31.7389
4932,580,-360,-31.7389
4933,580,-340,-31.7389
4934,580,-320,-31.7389
4935,580,-300,-31.7389
4936,580,-280,-31.7389
4937,580,-260,-31.7389
4938,580,-240,-31.7389
4939,580,-220,-31.7389
4940,580,-200,-31.7389
4941,580,-180,-31.7389
4942,580,-160,-31.7389
4943,580,-140,-31.7389
4944,580,-120,-31.7389
4945,580,-100,-31.7389
4946,580,-80,-31.7389
4947,580,-60,-31.7389
4948,580,-40,-31.7389
4949,580,-20,-31.7389
4950,580,0,-31.7389
4951,580,20,-31.7389
4952,580,40,-31.7389
4953,580,60,-31.7389
4954,580,80,-31.7389
4955,580,100,-31.7389
4956,580,120,-31.7389
4957,580,140,-31.7389
4958,580,160,-31.7389
4959,580,180,-31.7389
4960,580,200,-31.7389
4961,580,220,-31.7389
4962,580,240,-31.7389
4963,580,260,-31.7389
4964,580,280,-31.7389
4965,580,300,-31.7389
4966,580,320,-31.7389
4967,580,340,-31.7389
4968,580,360,-31.7389
4969,580,380,-31.7389
4970,580,400,-31.7389
4971,580,420,-31.7389
4972,580,440,-31.7389
4973,580,460,-31.7389
4974,580,480,-31.7389
4975,580,500,-31.7389
4976,580,520,-31.7389
4977,580,540,-31.7389
4978,580,560,-31.7389
4979,580,580,-31.7389
4980,580,600,-31.7389
4981,580,620,-31.7389
4982,580,640,-31.7389
4983,580,660,-31.7389
4984,580,680,-31.7389
4985,580,700,-31.7389
4986,580,720,-31.7389
4987,580,740,-31.7389
4988,580,760,-31.7389
4989,580,780,-31.7389
4990,580,800,-31.7389
4991,580,820,-31.7389
4992,580,840,-31.7389
4993,580,860,-31.7389
4994,580,880,-31.7389
4995,580,900,-31.7389
4996,580,920,-31.7389
4997,580,940,-31.7389
4998,580,960,-31.7389
4999,580,980,-31.7389
5000,600,-1000,-35.2654
5001,600,-980,-35.2654
5002,600,-960,-35.2654
5003,600,-940,-35.2654
5004,600,-920,-35.2654
5005,600,-900,-35.2654
5006,600,-880,-35.2654
5007,600,-860,-35.2654
5008,600,-840,-35.2654
5009,600,-820,-35.2654
5010,600,-800,-35.2654
5011,600,-780,-35.2654
5012,600,-760,-35.2654
5013,600,-740,-35.2654
5014,600,-720,-35.2654
5015,600,-700,-35.2654
5016,600,-680,-35.2654
5017,600,-660,-35.2654
5018,600,-640,-35.2654
5019,600,-620,-35.2654
5020,600,-600,-35.2654
5021,600,-580,-35.2654
5022,600,-560,-35.2654
5023,600,-540,-35.2654
5024,600,-520,-35.2654
5025,600,-500,-35.2654
5026,600,-480,-35.2654
5027,600,-460,-35.2654
5028,600,-440,-35.2654
5029,600,-420,-35.2654
5030,600,-400,-35.2654
5031,600,-380,-35.2654
5032,600,-360,-35.2654
5033,600,-340,-35.2654
5034,600,-320,-35.2654
5035,600,-300,-35.2654
5036,600,-280,-35.2654
5037,600,-260,-35.2654
5038,600,-240,-35.2654
5039,600,-220,-35.2654
5040,600,-200,-35.2654
5041,600,-180,-35.2654
5042,600,-160,-35.2654
5043,600,-140,-35.2654
5044,600,-120,-35.2654
5045,600,-100,-35.2654
5046,600,-80,-35.2654
5047,600,-60,-35.2654
5048,600,-40,-35.2654
5049,600,-20,-35.2654
5050,600,0,-35.2654
5051,600,20,-35.2654
5052,600,40,-35.2654
5053,600,60,-35.2654
5054,600,80,-35.2654
5055,600,100,-35.2654
5056,600,120,-35.2654
5057,600,140,-35.2654
5058,600,160,-35.2654
5059,600,180,-35.2654
5060,600,200,-35.2654
5061,600,220,-35.2654
5062,600,240,-35.2654
5063,600,260,-35.2654
5064,600,280,-35.2654
5065,600,300,-35.2654
5066,600,320,-35.2654
5067,600,340,-35.2654
5068,600,360,-35.2654
5069,600,380,-35.2654
5070,600,400,-35.2654
5071,600,420,-35.2654
5072,600,440,-35.2654
5073,600,460,-35.2654
5074,600,480,-35.2654
5075,600,500,-35.2654
5076,600,520,-35.2654
5077,600,540,-35.2654
5078,600,560,-35.2654
5079,600,580,-35.2654
5080,600,600,-35.2654
5081,600,620,-35.2654
5082,600,640,-35.2654
5083,600,660,-35.2654
5084,600,680,-35.2654
5085,600,700,-35.2654
5086,600,720,-35.2654
5087,600,740,-35.2654
5088,600,760,-35.2654
5089,600,780,-35.2654
5090,600,800,-35.2654
5091,600,820,-35.2654
5092,600,840,-35.2654
5093,600,860,-35.2654
5094,600,880,-35.2654
5095,600,900,-35.2654
5096,600,920,-35.2654
5097,600,940,-35.2654
5098,600,960,-35.2654
5099,600,980,-35.2654
5100,620,-1000,-38.7919
5101,620,-980,-38.7919
5102,620,-960,-38.7919
5103,620,-940,-38.7919
5104,620,-920,-38.7919
5105,620,-900,-38.7919
5106,620,-880,-38.7919
5107,620,-860,-38.7919
5108,620,-840,-38.7919
5109,620,-820,-38.7919
5110,620,-800,-38.7919
5111,620,-780,-38.7919
5112,620,-760,-38.7919
5113,620,-740,-38.7919
5114,620,-720,-38.7919
5115,620,-700,-38.7919
5116,620,-680,-38.7919
5117,620,-660,-38.7919
5118,620,-640,-38.7919
5119,620,-620,-38.7919
5120,620,-600,-38.7919
5121,620,-580,-38.7919
5122,620,-560,-38.7919
5123,620,-540,-38.7919
5124,620,-520,-38.7919
5125,620,-500,-38.7919
5126,620,-480,-38.7919
5127,620,-460,-38.7919
5128,620,-440,-38.7919
5129,620,-420,-38.7919
5130,620,-400,-38.7919
5131,620,-380,-38.7919
5132,620,-360,-38.7919
5133,620,-340,-38.7919
5134,620,-320,-38.7919
5135,620,-300,-38.7919
5136,620,-280,-38.7919
5137,620,-260,-38.7919
5138,620,-240,-38.7919
5139,620,-220,-38.7919
5140,620,-200,-38.7919
5141,620,-180,-38.7919
5142,620,-160,-38.7919
5143,620,-140,-38.7919
5144,620,-120,-38.7919
5145,620,-100,-38.7919
5146,620,-80,-38.7919
5147,620,-60,-38.7919
5148,620,-40,-38.7919
5149,620,-20,-38.7919
5150,620,0,-38.7919
5151,620,20,-38.7919
5152,620,40,-38.7919
5153,620,60,-38.7919
5154,620,80,-38.7919
5155,620,100,-38.7919
5156,620,120,-38.7919
5157,620,140,-38.7919
5158,620,160,-38.7919
5159,620,180,-38.7919
5160,620,200,-38.7919
5161,620,220,-38.7919
5162,620,240,-38.7919
5163,620,260,-38.7919
5164,620,280,-38.7919
5165,620,300,-38.7919
5166,620,320,-38.7919
5167,620,340,-38.7919
5168,620,360,-38.7919
5169,620,380,-38.7919
5170,620,400,-38.7919
5171,620,420,-38.7919
5172,620,440,-38.7919
5173,620,460,-38.7919
5174,620,480,-38.7919
5175,620,500,-38.7919
5176,620,520,-38.7919
5177,620,540,-38.7919
5178,620,560,-38.7919
5179,620,580,-38.7919
5180,620,600,-38.7919
5181,620,620,-38.7919
5182,620,640,-38.7919
5183,620,660,-38.7919
5184,620,680,-38.7919
5185,620,700,-38.7919
5186,620,720,-38.7919
5187,620,740,-38.7919
5188,620,760,-38.7919
5189,620,780,-38.7919
5190,620,800,-38.7919
5191,620,820,-38.7919
5192,620,840,-38.7919
5193,620,860,-38.7919
5194,620,880,-38.7919
5195,620,900,-38.7919
5196,620,920,-38.7919
5197,620,940,-38.7919
5198,620,960,-38.7919
5199,620,980,-38.7919
5200,640,-1000,-42.3185
5201,640,-980,-42.3185
5202,640,-960,-42.3185
5203,640,-940,-42.3185
5204,640,-920,-42.3185
5205,640,-900,-42.3185
5206,640,-880,-42.3185
5207,640,-860,-42.3185
5208,640,-840,-42.3185
5209,640,-820,-42.3185
5210,640,-800,-42.3185
5211,640,-780,-42.3185
5212,640,-760,-42.3185
5213,640,-740,-42.3185
5214,640,-720,-42.3185
5215,640,-700,-42.3185
5216,640,-680,-42.3185
5217,640,-660,-42.3185
5218,640,-640,-42.3185
5219,640,-620,-42.3185
5220,640,-600,-42.3185
5221,640,-580,-42.3185
5222,640,-560,-42.3185
5223,640,-540,-42.3185
5224,640,-520,-42.3185
5225,640,-500,-42.3185
5226,640,-480,-42.3185
5227,640,-460,-42.3185
5228,640,-440,-42.3185
5229,640,-420,-42.3185
5230,640,-400,-42.3185
5231,640,-380,-42.3185
5232,640,-360,-42.3185
5233,640,-340,-42.3185
5234,640,-320,-42.3185
5235,640,-300,-42.3185
5236,640,-280,-42.3185
5237,640,-260,-42.3185
5238,640,-240,-42.3185
5239,640,-220,-42.3185
5240,640,-200,-42.3185
5241,640,-180,-42.3185
5242,640,-160,-42.3185
5243,640,-140,-42.3185
5244,640,-120,-42.3185
5245,640,-100,-42.3185
5246,640,-80,-42.3185
5247,640,-60,-42.3185
5248,640,-40,-42.3185
5249,640,-20,-42.3185
5250,640,0,-42.3185
5251,640,20,-42.3185
5252,640,40,-42.3185
5253,640,60,-42.3185
5254,640,80,-42.3185
5255,640,100,-42.3185
5256,640,120,-42.3185
5257,640,140,-42.3185
5258,640,160,-42.3185
5259,640,180,-42.3185
5260,640,200,-42.3185
5261,640,220,-42.3185
5262,640,240,-42.3185
5263,640,260,-42.3185
5264,640,280,-42.3185
5265,640,300,-42.3185
5266,640,320,-42.3185
5267,640,340,-42.3185
5268,640,360,-42.3185
5269,640,380,-42.3185
5270,640,400,-42.3185
5271,640,420,-42.3185
5272,640,440,-42.3185
5273,640,460,-42.3185
5274,640,480,-42.3185
5275,640,500,-42.3185
5276,640,520,-42.3185
5277,640,540,-42.3185
5278,640,560,-42.3185
5279,640,580,-42.3185
5280,640,600,-42.3185
5281,640,620,-42.3185
5282,640,640,-42.3185
5283,640,660,-42.3185
5284,640,680,-42.3185
5285,640,700,-42.3185
5286,640,720,-42.3185
5287,640,740,-42.3185
5288,640,760,-42.3185
5289,640,780,-42.3185
5290,640,800,-42.3185
5291,640,820,-42.3185
5292,640,840,-42.3185
5293,640,860,-42.3185
5294,640,880,-42.3185
5295,640,900,-42.3185
5296,640,920,-42.3185
5297,640,940,-42.3185
5298,640,960,-42.3185
5299,640,980,-42.3185
5300,660,-1000,-45.845
5301,660,-980,-45.845
5302,660,-960,-45.845
5303,660,-940,-45.845
5304,660,-920,-45.845
5305,660,-900,-45.845
5306,660,-880,-45.845
5307,660,-860,-45.845
5308,660,-840,-45.845
5309,660,-820,-45.845
5310,660,-800,-45.845
5311,660,-780,-45.845
5312,660,-760,-45.845
5313,660,-740,-45.845
5314,660,-720,-45.845
5315,660,-700,-45.845
5316,660,-680,-45.845
5317,660,-660,-45.845
5318,660,-640,-45.845
5319,660,-620,-45.845
5320,660,-600,-45.845
5321,660,-580,-45.845
5322,660,-560,-45.845
5323,660,-540,-45.845
5324,660,-520,-45.845
5325,660,-500,-45.845
5326,660,-480,-45.845
5327,660,-460,-45.845
5328,660,-440,-45.845
5329,660,-420,-45.845
5330,660,-400,-45.845
5331,660,-380,-45.845
5332,660,-360,-45.845
5333,660,-340,-45.845
5334,660,-320,-45.845
5335,660,-300,-45.845
5336,660,-280,-45.845
5337,660,-260,-45.845
5338,660,-240,-45.845
5339,660,-220,-45.845
5340,660,-200,-45.845
5341,660,-180,-45.845
5342,660,-160,-45.845
5343,660,-140,-45.845
5344,660,-120,-45.845
5345,660,-100,-45.845
5346,660,-80,-45.845
5347,660,-60,-45.845
5348,660,-40,-45.845
5349,660,-20,-45.845
5350,660,0,-45.845
5351,660,20,-45.845
5352,660,40,-45.845
5353,660,60,-45.845
5354,660,80,-45.845
5355,660,100,-45.845
5356,660,120,-45.845
5357,660,140,-45.845
5358,660,160,-45.845
5359,660,180,-45.845
5360,660,200,-45.845
5361,660,220,-45.845
5362,660,240,-45.845
5363,660,260,-45.845
5364,660,280,-45.845
5365,660,300,-45.845
5366,660,320,-45.845
5367,660,340,-45.845
5368,660,360,-45.845
5369,660,380,-45.845
5370,660,400,-45.845
5371,660,420,-45.845
5372,660,440,-45.845
5373,660,460,-45.845
5374,660,480,-45.845
5375,660,500,-45.845
5376,660,520,-45.845
5377,660,540,-45.845
5378,660,560,-45.845
5379,660,580,-45.845
5380,660,600,-45.845
5381,660,620,-45.845
5382,660,640,-45.845
5383,660,660,-45.845
5384,660,680,-45.845
5385,660,700,-45.845
5386,660,720,-45.845
5387,660,740,-45.845
5388,660,760,-45.845
5389,660,780,-45.845
5390,660,800,-45.845
5391,660,820,-45.845
5392,660,840,-45.845
5393,660,860,-45.845
5394,660,880,-45.845
5395,660,900,-45.845
5396,660,920,-45.845
5397,660,940,-45.845
5398,660,960,-45.845
5399,660,980,-45.845
5400,680,-1000,-49.3716
5401,680,-980,-49.3716
5402,680,-960,-49.3716
5403,680,-940,-49.3716
5404,680,-920,-49.3716
5405,680,-900,-49.3716
5406,680,-880,-49.3716
5407,680,-860,-49.3716
5408,680,-840,-49.3716
5409,680,-820,-49.3716
5410,680,-800,-49.3716
5411,680,-780,-49.3716
5412,680,-760,-49.3716
5413,680,-740,-49.3716
5414,680,-720,-49.3716
5415,680,-700,-49.3716
5416,680,-680,-49.3716
5417,680,-660,-49.3716
5418,680,-640,-49.3716
5419,680,-620,-49.3716
5420,680,-600,-49.3716
5421,680,-580,-49.3716
5422,680,-560,-49.3716
5423,680,-540,-49.3716
5424,680,-520,-49.3716
5425,680,-500,-49.3716
5426,680,-480,-49.3716
5427,680,-460,-49.3716
5428,680,-440,-49.3716
5429,680,-420,-49.3716
5430,680,-400,-49.3716
5431,680,-380,-49.3716
5432,680,-360,-49.3716
5433,680,-340,-49.3716
5434,680,-320,-49.3716
5435,680,-300,-49.3716
5436,680,-280,-49.3716
5437,680,-260,-49.3716
5438,680,-240,-49.3716
5439,680,-220,-49.3716
5440,680,-200,-49.3716
5441,680,-180,-49.3716
5442,680,-160,-49.3716
5443,680,-140,-49.3716
5444,680,-120,-49.3716
5445,680,-100,-49.3716
5446,680,-80,-49.3716
5447,680,-60,-49.3716
5448,680,-40,-49.3716
5449,680,-20,-49.3716
5450,680,0,-49.3716
5451,680,20,-49.3716
5452,680,40,-49.3716
5453,680,60,-49.3716
5454,680,80,-49.3716
5455,680,100,-49.3716
5456,680,120,-49.3716
5457,680,140,-49.3716
5458,680,160,-49.3716
5459,680,180,-49.3716
5460,680,200,-49.3716
5461,680,220,-49.3716
5462,680,240,-49.3716
5463,680,260,-49.3716
5464,680,280,-49.3716
5465,680,300,-49.3716
5466,680,320,-49.3716
5467,680,340,-49.3716
5468,680,360,-49.3716
5469,680,380,-49.3716
5470,680,400,-49.3716
5471,680,420,-49.3716
5472,680,440,-49.3716
5473,680,460,-49.3716
5474,680,480,-49.3716
5475,680,500,-49.3716
5476,680,520,-49.3716
5477,680,540,-49.3716
5478,680,560,-49.3716
5479,680,580,-49.3716
5480,680,600,-49.3716
5481,680,620,-49.3716
5482,680,640,-49.3716
5483,680,660,-49.3716
5484,680,680,-49.3716
5485,680,700,-49.3716
5486,680,720,-49.3716
5487,680,740,-49.3716
5488,680,760,-49.3716
5489,680,780,-49.3716
5490,680,800,-49.3716
5491,680,820,-49.3716
5492,680,840,-49.3716
5493,680,860,-49.3716
5494,680,880,-49.3716
5495,680,900,-49.3716
5496,680,920,-49.3716
5497,680,940,-49.3716
5498,680,960,-49.3716
5499,680,980,-49.3716
5500,700,-1000,-52.8981
5501,700,-980,-52.8981
5502,700,-960,-52.8981
5503,700,-940,-52.8981
5504,700,-920,-52.8981
5505,700,-900,-52.8981
5506,700,-880,-52.8981
5507,700,-860,-52.8981
5508,700,-840,-52.8981
5509,700,-820,-52.8981
5510,700,-800,-52.8981
5511,700,-780,-52.8981
5512,700,-760,-52.8981
5513,700,-740,-52.8981
5514,700,-720,-52.8981
5515,700,-700,-52.8981
5516,700,-680,-52.8981
5517,700,-660,-52.8981
5518,700,-640,-52.8981
5519,700,-620,-52.8981
5520,700,-600,-52.8981
5521,700,-580,-52.8981
5522,700,-560,-52.8981
5523,700,-540,-52.8981
5524,700,-520,-52.8981
5525,700,-500,-52.8981
5526,700,-480,-52.8981
5527,700,-460,-52.8981
5528,700,-440,-52.8981
5529,700,-420,-52.8981
5530,700,-400,-52.8981
5531,700,-380,-52.8981
5532,700,-360,-52.8981
5533,700,-340,-52.8981
5534,700,-320,-52.8981
5535,700,-300,-52.8981
5536,700,-280,-52.8981
5537,700,-260,-52.8981
5538,700,-240,-52.8981
5539,700,-220,-52.8981
5540,700,-200,-52.8981
5541,700,-180,-52.8981
5542,700,-160,-52.8981
5543,700,-140,-52.8981
5544,700,-120,-52.8981
5545,700,-100,-52.8981
5546,700,-80,-52.8981
5547,700,-60,-52.8981
5548,700,-40,-52.8981
5549,700,-20,-52.8981
5550,700,0,-52.8981
5551,700,20,-52.8981
5552,700,40,-52.8981
5553,700,60,-52.8981
5554,700,80,-52.8981
5555,700,100,-52.8981
5556,700,120,-52.8981
5557,700,140,-52.8981
5558,700,160,-52.8981
5559,700,180,-52.8981
5560,700,200,-52.8981
5561,700,220,-52.8981
5562,700,240,-52.8981
5563,700,260,-52.8981
5564,700,280,-52.8981
5565,700,300,-52.8981
5566,700,320,-52.8981
5567,700,340,-52.8981
5568,700,360,-52.8981
5569,700,380,-52.8981
5570,700,400,-52.8981
5571,700,420,-52.8981
5572,700,440,-52.8981
5573,700,460,-52.8981
5574,700,480,-52.8981
5575,700,500,-52.8981
5576,700,520,-52.8981
5577,700,540,-52.8981
5578,700,560,-52.8981
5579,700,580,-52.8981
5580,700,600,-52.8981
5581,700,620,-52.8981
5582,700,640,-52.8981
5583,700,660,-52.8981
5584,700,680,-52.8981
5585,700,700,-52.8981
5586,700,720,-52.8981
5587,700,740,-52.8981
5588,700,760,-52.8981
5589,700,780,-52.8981
5590,700,800,-52.8981
5591,700,820,-52.8981
5592,700,840,-52.8981
5593,700,860,-52.8981
5594,700,880,-52.8981
5595,700,900,-52.8981
5596,700,920,-52.8981
5597,700,940,-52.8981
5598,700,960,-52.8981
5599,700,980,-52.8981
5600,720,-1000,-56.4246
5601,720,-980,-56.4246
5602,720,-960,-56.4246
5603,720,-940,-56.4246
5604,720,-920,-56.4246
5605,720,-900,-56.4246
5606,720,-880,-56.4246
5607,720,-860,-56.4246
5608,720,-840,-56.4246
5609,720,-820,-56.4246
5610,720,-800,-56.4246
5611,720,-780,-56.4246
5612,720,-760,-56.4246
5613,720,-740,-56.4246
5614,720,-720,-56.4246
5615,720,-700,-56.4246
5616,720,-680,-56.4246
5617,720,-660,-56.4246
5618,720,-640,-56.4246
5619,720,-620,-56.4246
5620,720,-600,-56.4246
5621,720,-580,-56.4246
5622,720,-560,-56.4246
5623,720,-540,-56.4246
5624,720,-520,-56.4246
5625,720,-500,-56.4246
5626,720,-480,-56.4246
5627,720,-460,-56.4246
5628,720,-440,-56.4246
5629,720,-420,-56.4246
5630,720,-400,-56.4246
5631,720,-380,-56.4246
5632,720,-360,-56.4246
5633,720,-340,-56.4246
5634,720,-320,-56.4246
5635,720,-300,-56.4246
5636,720,-280,-56.4246
5637,720,-260,-56.4246
5638,720,-240,-56.4246
5639,720,-220,-56.4246
5640,720,-200,-56.4246
5641,720,-180,-56.4246
5642,720,-160,-56.4246
5643,720,-140,-56.4246
5644,720,-120,-56.4246
5645,720,-100,-56.4246
5646,720,-80,-56.4246
5647,720,-60,-56.4246
5648,720,-40,-56.4246
5649,720,-20,-56.4246
5650,720,0,-56.4246
5651,720,20,-56.4246
5652,720,40,-56.4246
5653,720,60,-56.4246
5654,720,80,-56.4246
5655,720,100,-56.4246
5656,720,120,-56.4246
5657,720,140,-56.4246
5658,720,160,-56.4246
5659,720,180,-56.4246
5660,720,200,-56.4246
5661,720,220,-56.4246
5662,720,240,-56.4246
5663,720,260,-56.4246
5664,720,280,-56.4246
5665,720,300,-56.4246
5666,720,320,-56.4246
5667,720,340,-56.4246
5668,720,360,-56.4246
5669,720,380,-56.4246
5670,720,400,-56.4246
5671,720,420,-56.4246
5672,720,440,-56.4246
5673,720,460,-56.4246
5674,720,480,-56.4246
5675,720,500,-56.4246
5676,720,520,-56.4246
5677,720,540,-56.4246
5678,720,560,-56.4246
5679,720,580,-56.4246
5680,720,600,-56.4246
5681,720,620,-56.4246
5682,720,640,-56.4246
5683,720,660,-56.4246
5684,720,680,-56.4246
5685,720,700,-56.4246
5686,720,720,-56.4246
5687,720,740,-56.4246
5688,720,760,-56.4246
